CD_SETOR,CD_FCU,NM_FCU,CD_MUN,NM_MUN,CD_UF,NM_UF,total_fcu_mun,total_setores_mun,total_fcu_uf,total_setores_uf,total_municipios_uf
120040105000380,12004010001,Ayrton Senna,1200401,Rio Branco,12,Acre,47,108,79,156,4
250400905000243,25040090009,Pedregal,2504009,Campina Grande,25,Paraíba,23,51,282,572,12
150178205000045,15017820003,Conquista,1501782,Breu Branco,15,Pará,6,21,723,2460,43
221100105060157,22110010195,Vila São José da Costa Rica,2211001,Teresina,22,Piauí,170,369,173,372,3
250750705001050,25075070225,Frei Damião,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
292740805220561,29274080293,Pernambués,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330330205000829,33033020031,Vila Ipiranga,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
320530905070079,32053090059,Santo Antônio B,3205309,Vitória,32,Espírito Santo,43,135,516,1194,49
351870110000013,35187010036,Complexo Prainha,3518701,Guarujá,35,São Paulo,55,201,3123,7995,92
130260305080299,13026030134,Redenção A,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
330455705250189,33045570137,Morro do Dendê,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
130353605000079,13035360002,Maruaga,1303536,Presidente Figueiredo,13,Amazonas,6,12,392,2019,30
292740805180413,29274080162,São Marcos,2927408,Salvador,29,Bahia,262,1822,572,2484,28
410425305000030,41042530016,Lagoa da Pedra,4104253,Campo Magro,41,Paraná,13,16,636,937,41
150240005000333,15024000023,Olho D'água,1502400,Castanhal,15,Pará,22,39,723,2460,43
280480519000043,28048050018,Invasão de Borda do CJ Governador João Alves - Leste,2804805,Nossa Senhora do Socorro,28,Sergipe,44,119,185,410,12
130260305140307,13026030079,Comunidade São Lucas,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
320490605000025,32049060036,Alvorada,3204906,São Mateus,32,Espírito Santo,28,54,516,1194,49
230440005140443,23044000519,Santa Inês/Pirambu,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
330330205000535,33033020031,Vila Ipiranga,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
130190205000089,13019020009,Área dos Igarapés,1301902,Itacoatiara,13,Amazonas,17,48,392,2019,30
351380105000316,35138010206,Primavera,3513801,Diadema,35,São Paulo,109,203,3123,7995,92
521975305000082,52197530003,Eldorado Mansões Campestre,5219753,Santo Antônio do Descoberto,52,Goiás,4,9,152,242,24
260790120000085,26079010157,Caixa D'Água - Curado IV,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
354850005001231,35485000004,Caneleira III / Bela Vista,3548500,Santos,35,São Paulo,46,111,3123,7995,92
260790105000645,26079010062,Buenos Aires,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
330455705230807,33045571040,São Jerônimo,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
221100105080046,22110010032,Mafrense,2211001,Teresina,22,Piauí,170,369,173,372,3
260790105000487,26079010079,Córrego da Batalha,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
261160605230856,26116060822,Costa Porto,2611606,Recife,26,Pernambuco,295,779,849,2381,33
320240505000249,32024050002,Coroado,3202405,Guarapari,32,Espírito Santo,23,51,516,1194,49
280480518000002,28048050003,Novo Horizonte,2804805,Nossa Senhora do Socorro,28,Sergipe,44,119,185,410,12
292740805220204,29274080293,Pernambués,2927408,Salvador,29,Bahia,262,1822,572,2484,28
355030868000393,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
351880005000631,35188000018,Jardim Paraíso II,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
350950205002516,35095020106,Parque Oziel/Jardim Monte Cristo,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
250750705000683,25075070081,Vila Teimoso / Jardim Coqueiral / Vem-Vem / Beira Molhada I,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
261160605200705,26116060829,Estrada dos Macacos - Vila Aritana,2611606,Recife,26,Pernambuco,295,779,849,2381,33
431010805000116,43101080001,Loteamento Rui Barbosa,4310108,Igrejinha,43,Rio Grande do Sul,1,2,481,901,53
150140275000146,15014020115,Bacia do Una - Barreiro,1501402,Belém,15,Pará,214,1156,723,2460,43
260360305000021,26036030001,Alto de Santa Terezinha,2603603,Camutanga,26,Pernambuco,1,2,849,2381,33
430460605000036,43046060032,Rua Araçá / Ocupação Verdes Campos,4304606,Canoas,43,Rio Grande do Sul,10,17,481,901,53
431490205002828,43149020019,Vila Tronco,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
355030876000487,35503082180,Jardim Planalto I II e III,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330010015000255,33001000016,Gamboa do Bracuí,3300100,Angra dos Reis,33,Rio de Janeiro,55,157,1724,4895,53
150140275000256,15014020115,Bacia do Una - Barreiro,1501402,Belém,15,Pará,214,1156,723,2460,43
260290205000102,26029020011,Charneca,2602902,Cabo de Santo Agostinho,26,Pernambuco,59,212,849,2381,33
211130005001388,21113000023,Vila Alexandra Tavares,2111300,São Luís,21,Maranhão,100,548,198,872,14
352310705000691,35231070093,Rua Dalva de Oliveira,3523107,Itaquaquecetuba,35,São Paulo,69,146,3123,7995,92
292740805130212,29274080321,São Tomé de Paripe,2927408,Salvador,29,Bahia,262,1822,572,2484,28
261160605190219,26116060816,Córrego do Morcego,2611606,Recife,26,Pernambuco,295,779,849,2381,33
221100105100301,22110010141,Planalto Bela Vista,2211001,Teresina,22,Piauí,170,369,173,372,3
330455705210447,33045570178,Canal do Anil,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
260790105000644,26079010067,João de Deus - Prazeres,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
355030838000407,35503080417,Tanquinho,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
211130005001439,21113000055,Residencial Nova Vida,2111300,São Luís,21,Maranhão,100,548,198,872,14
355030876000103,35503081395,Conjunto Promorar Sapopemba,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
292740805160131,29274080213,Mirante de Periperi,2927408,Salvador,29,Bahia,262,1822,572,2484,28
211120105000178,21112010024,Vila Alcione Ferreira,2111201,São José de Ribamar,21,Maranhão,30,164,198,872,14
150080005000099,15008000066,Nova República,1500800,Ananindeua,15,Pará,124,448,723,2460,43
350635905000337,35063590019,Rua Marítima (Sítio São João),3506359,Bertioga,35,São Paulo,24,42,3123,7995,92
270430205090106,27043020121,Conjunto Vitória,2704302,Maceió,27,Alagoas,192,339,251,413,17
160030312000020,16003030102,Vila do Matadouro,1600303,Macapá,16,Amapá,83,216,121,314,6
211130005000382,21113000040,Coroadinho,2111300,São Luís,21,Maranhão,100,548,198,872,14
330390610000185,33039060033,Juiz Castro e Silva,3303906,Petrópolis,33,Rio de Janeiro,42,91,1724,4895,53
430040605090025,43004060002,Olhos D'água - Valão,4300406,Alegrete,43,Rio Grande do Sul,3,3,481,901,53
292740805150235,29274080149,Esperança,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330025805000030,33002580001,Morro Boa Vista,3300258,Arraial do Cabo,33,Rio de Janeiro,9,38,1724,4895,53
160030305000092,16003030098,Ressaca Pacoval 2,1600303,Macapá,16,Amapá,83,216,121,314,6
320500215000288,32050020015,Vila Nova de Colares,3205002,Serra,32,Espírito Santo,68,201,516,1194,49
320520020100035,32052000080,Ulisses Guimarães B,3205200,Vila Velha,32,Espírito Santo,61,188,516,1194,49
150442205000178,15044220026,Bairro São João,1504422,Marituba,15,Pará,48,130,723,2460,43
230440005150351,23044000536,Bento Correia Câmara,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
270430205070078,27043020090,Virgem dos Pobres I,2704302,Maceió,27,Alagoas,192,339,251,413,17
292740805180696,29274080256,Campinas de Pirajá,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330330205001287,33033020041,Morro do Atalaia,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
130260305090190,13026030125,Coroado III,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
261160605230862,26116060836,Invasão Coronel Fabriciano,2611606,Recife,26,Pernambuco,295,779,849,2381,33
353440105001302,35344010185,Rochdale - I,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
354100010000144,35410000012,Sítio Tubaiaru,3541000,Praia Grande,35,São Paulo,12,49,3123,7995,92
261070705000323,26107070037,15 de Novembro,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
350950205001616,35095020187,Vila Taubaté/Gleba B,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
355030833000304,35503081895,San Germaine,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431340905000667,43134090044,Capanema,4313409,Novo Hamburgo,43,Rio Grande do Sul,54,84,481,901,53
355030858000043,35503080518,Santa Terezinha,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
530010805310014,53001080037,Pôr do Sol (ARIS Pôr do Sol) A,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
330100905080003,33010090014,Madureira,3301009,Campos dos Goytacazes,33,Rio de Janeiro,30,52,1724,4895,53
150140250000217,15014020103,Água Cristal II,1501402,Belém,15,Pará,214,1156,723,2460,43
292740805220648,29274080353,Fazenda Grande do Retiro,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705210695,33045570806,Estrada do Rio Pequeno (próxima à rua 1),3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805060479,29274080336,Vale das Pedrinhas,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330100905070068,33010090011,Risca Faca,3301009,Campos dos Goytacazes,33,Rio de Janeiro,30,52,1724,4895,53
355030843000607,35503082231,Paranapanema IV,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130260305120743,13026030002,Santa Etelvina,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
291480205000437,29148020013,Caixa D'água,2914802,Itabuna,29,Bahia,34,50,572,2484,28
354990405001724,35499040034,Torrão de Ouro IV,3549904,São José dos Campos,35,São Paulo,12,20,3123,7995,92
130420305000081,13042030004,São José A,1304203,Tefé,13,Amazonas,11,26,392,2019,30
354850005001208,35485000037,Pantanal de Cima - Morro Santa Maria,3548500,Santos,35,São Paulo,46,111,3123,7995,92
130150605000040,13015060001,Várzea,1301506,Envira,13,Amazonas,1,2,392,2019,30
313130705000160,31313070013,Assentamento Turim,3131307,Ipatinga,31,Minas Gerais,19,52,653,1691,59
260790110000208,26079010133,Gameleira,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
330330205000814,33033020031,Vila Ipiranga,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
240325105000149,24032510006,D. Pedro II,2403251,Parnamirim,24,Rio Grande do Norte,6,7,101,259,5
330455705200557,33045570161,Barreira do Juca,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
310620005670736,31062000240,Vila Vista Alegre,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
330580205000465,33058020006,Rosário,3305802,Teresópolis,33,Rio de Janeiro,49,141,1724,4895,53
330455705390204,33045570291,Bairro Proletário do Dique,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
351060910000026,35106090006,Vila Helena,3510609,Carapicuíba,35,São Paulo,66,133,3123,7995,92
150140255000054,15014020008,Baixadas da Condor,1501402,Belém,15,Pará,214,1156,723,2460,43
355030817000327,35503080524,Caruxa,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
311940105000143,31194010010,Alto Santa Terezinha,3119401,Coronel Fabriciano,31,Minas Gerais,20,44,653,1691,59
411820405000169,41182040017,Jardim Esperança,4118204,Paranaguá,41,Paraná,42,97,636,937,41
353870905000603,35387090002,Sabiás I,3538709,Piracicaba,35,São Paulo,16,20,3123,7995,92
130260305070124,13026030062,Meu Bem Meu Mal,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
431340905000641,43134090074,Antônio Feliz da Costa,4313409,Novo Hamburgo,43,Rio Grande do Sul,54,84,481,901,53
351640805000489,35164080013,São Carlos,3516408,Franco da Rocha,35,São Paulo,25,49,3123,7995,92
411950905000076,41195090006,Bairro Holandes,4119509,Piraquara,41,Paraná,16,46,636,937,41
260720815000138,26072080001,Pantanal - Socó - Salinas,2607208,Ipojuca,26,Pernambuco,12,28,849,2381,33
355540605000420,35554060014,Taquaral,3555406,Ubatuba,35,São Paulo,18,42,3123,7995,92
292740805160069,29274080231,Invasão Comunidade Brisa da Lagoa,2927408,Salvador,29,Bahia,262,1822,572,2484,28
311940105000152,31194010002,Morro do Carmo,3119401,Coronel Fabriciano,31,Minas Gerais,20,44,653,1691,59
150680705000325,15068070004,Uruará,1506807,Santarém,15,Pará,39,122,723,2460,43
330010005000169,33001000063,Vila Velha,3300100,Angra dos Reis,33,Rio de Janeiro,55,157,1724,4895,53
330025805000066,33002580002,Morro da Cabocla,3300258,Arraial do Cabo,33,Rio de Janeiro,9,38,1724,4895,53
355030830001122,35503080488,Sucupira II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
210750605000110,21075060008,Residencial Pirâmide,2107506,Paço do Lumiar,21,Maranhão,32,86,198,872,14
221100105100030,22110010101,Parque Afonso GIl,2211001,Teresina,22,Piauí,170,369,173,372,3
230440005230384,23044000303,Entrada da Lua,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
530010805300287,53001080044,Expansão da Vila Nova,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
261070705000779,26107070039,Nobre,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
330630505000218,33063050035,Rua Loanda,3306305,Volta Redonda,33,Rio de Janeiro,59,101,1724,4895,53
520025805000103,52002580008,Jardim Recanto,5200258,Águas Lindas de Goiás,52,Goiás,13,17,152,242,24
250400905000799,25040090011,Riacho Bodocongó,2504009,Campina Grande,25,Paraíba,23,51,282,572,12
330455705220758,33045570284,Caminho do Lúcio,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
351570715000041,35157070021,Vila Alayde,3515707,Ferraz de Vasconcelos,35,São Paulo,38,85,3123,7995,92
330455705080054,33045570415,Unidos de Santa Tereza,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
310620005620301,31062000088,Vila Barragem Santa Lucia,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
221100105090068,22110010077,Alto da Ressurreição,2211001,Teresina,22,Piauí,170,369,173,372,3
292740805060437,29274080235,Boca do Rio,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330630505000213,33063050016,Rua Topázio,3306305,Volta Redonda,33,Rio de Janeiro,59,101,1724,4895,53
150080005000308,15008000042,PAAR,1500800,Ananindeua,15,Pará,124,448,723,2460,43
431490205002286,43149020193,Vila Jardim Marabá,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
350410705000433,35041070005,Santa Clara,3504107,Atibaia,35,São Paulo,11,17,3123,7995,92
240810205090341,24081020074,Sitio Guarapes,2408102,Natal,24,Rio Grande do Norte,73,218,101,259,5
150080005000846,15008000019,Lago Azul,1500800,Ananindeua,15,Pará,124,448,723,2460,43
320530905080054,32053090011,Cruzamento,3205309,Vitória,32,Espírito Santo,43,135,516,1194,49
330455705080010,33045570106,Catumbi,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
530010805180360,53001080069,Morro do Sabão,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
351350405000300,35135040013,Pilões,3513504,Cubatão,35,São Paulo,12,80,3123,7995,92
230280005000104,23028000002,Campinas,2302800,Canindé,23,Ceará,6,17,702,1697,30
351880010000034,35188000088,Cidade Tupinambá,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
230440005140134,23044000111,Santa Elisa/Pirambu,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
230190105000031,23019010012,Lagoa,2301901,Barbalha,23,Ceará,7,22,702,1697,30
355030868000394,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
292740805180305,29274080323,Camurugipe,2927408,Salvador,29,Bahia,262,1822,572,2484,28
250320905000096,25032090006,Vila Feliz,2503209,Cabedelo,25,Paraíba,25,51,282,572,12
352310705000018,35231070003,Vila Esperança,3523107,Itaquaquecetuba,35,São Paulo,69,146,3123,7995,92
150080005000194,15008000063,Jardim Nova Esperança,1500800,Ananindeua,15,Pará,124,448,723,2460,43
230770035000031,23077000010,Área próxima ao cemitério da Tabatinga,2307700,Maranguape,23,Ceará,14,25,702,1697,30
354850005001238,35485000035,Vila Progresso,3548500,Santos,35,São Paulo,46,111,3123,7995,92
354340205000260,35434020003,Zara,3543402,Ribeirão Preto,35,São Paulo,47,76,3123,7995,92
130260305120808,13026030252,Conjunto Braga Mendes,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
354340205001608,35434020018,Anhembi / Nuporanga,3543402,Ribeirão Preto,35,São Paulo,47,76,3123,7995,92
355030834000118,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431490205000720,43149020019,Vila Tronco,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
292870305000230,29287030002,Final do Loteamento Mirante do Andaia,2928703,Santo Antônio de Jesus,29,Bahia,9,15,572,2484,28
330455705220927,33045571298,Vila das Rosas,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
354990405001611,35499040020,Avenida Visconde de Pelotas,3549904,São José dos Campos,35,São Paulo,12,20,3123,7995,92
355030858000209,35503080895,Sete Praias II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330025805000170,33002580009,Invasão Monte Alto,3300258,Arraial do Cabo,33,Rio de Janeiro,9,38,1724,4895,53
320300705000054,32030070001,Quilombo,3203007,Iúna,32,Espírito Santo,1,5,516,1194,49
355030876000541,35503081077,Morro do Macaco,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
261160605190451,26116060710,Ponto de Parada - Espinheirão,2611606,Recife,26,Pernambuco,295,779,849,2381,33
355220505001290,35522050009,Santa Rosa,3552205,Sorocaba,35,São Paulo,22,40,3123,7995,92
354870805001653,35487080117,Simon Bolívar,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
150140275000223,15014020115,Bacia do Una - Barreiro,1501402,Belém,15,Pará,214,1156,723,2460,43
230440005230408,23044000806,Rua Mozart Firmeza,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
260790110000214,26079010028,Jangadinha I,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
261160605230025,26116060425,Greve Geral,2611606,Recife,26,Pernambuco,295,779,849,2381,33
355030858000331,35503080396,Parque Dorotéia I e II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030839000194,35503082066,Travessa Igarapé Primavera,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030846000592,35503081306,Jardim Santa Josefina,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431870505000042,43187050029,Ocupação Cerâmica Anita,4318705,São Leopoldo,43,Rio Grande do Sul,23,32,481,901,53
261160605230017,26116060647,Alto da Bela Vista - Ibura,2611606,Recife,26,Pernambuco,295,779,849,2381,33
130260305090173,13026030270,Raiz,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
330455705150268,33045570274,Vila Arará,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030827000313,35503080685,Boqueirão,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030855000647,35503081903,Jardim Ramalho,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130260305140501,13026030321,Loteamento João Paulo - 2ª etapa,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
